name,description,tags,node_type,location,centroid
Mütterberatungsstelle Poppenbüttel (Wentzelplatz) - Bezirksamt Wandsbek,,,['POI'],POINT(10.09223 53.652303),
Mütterberatungsstelle Rahlstedt (Hoffmannstieg) - Bezirksamt Wandsbek,,,['POI'],POINT(10.180691 53.60401),
Mütterberatungsstelle Rahlstedt (Mehlandsredder) - Bezirksamt Wandsbek,,,['POI'],POINT(10.177292 53.605661),
Mütterberatungsstelle Rothenburgsort/Veddel (Marckmannstr.) - Bezirksamt Hamburg-Mitte,,,['POI'],POINT(10.042105 53.53505),
Mütterberatungsstelle Steilshoop (Gropiusring) - Bezirksamt Wandsbek,,,['POI'],POINT(10.057341 53.614348),
Mütterberatungsstelle Süderelbe (Rehrstieg) - Bezirksamt Harburg,,,['POI'],POINT(9.874056 53.478765),
Mütterberatungsstelle Wandsbek (Robert-Schuman-Brücke) -Bezirksamt Wandsbek,,,['POI'],POINT(10.071358 53.571165),
Handwerkskammer Hamburg,,"['government', 'public']",['POI'],POINT(9.9769408 53.5530432),
Spielhaus Alsenpark,Offene Freizeiteinrichtung für Kinder/ Offene Kinder- und Jugendarbeit,"['community_centre', 'youth_centre', 'Bezirksamt Altona', 'civic']",['POI'],POINT(9.9503402 53.5657474),
Bewegungsinsel Bramfelder See,,"['public', 'gymnastics']",['POI'],POINT(10.0712285 53.6190671),
Elternschule Farmsen-Berne,"Familienförderung, Erwachsenenbildung, Offener Treffpunkt für Eltern mit Säuglingen und Kleinkindern","['community_centre', 'Bezirksamt Wandsbek', 'public']",['POI'],POINT(10.1349663 53.620653),
Justizbehörde,,"['government', 'public']",['POI'],POINT(9.985139058640938 53.556948204122236),
Einwohner-Zentralamt,,"['government', 'public']",['POI'],POINT(10.061788816346775 53.5682659454463),
Hamburg-Haus Eimsbüttel,,"['community_centre', 'Bezirksamt Eimsbüttel', 'public']",['POI'],POINT(9.956538289329911 53.57187615094258),
Finanzamt für Großunternehmen in Hamburg,,"['government', 'public']",['POI'],POINT(10.017382480549605 53.548602398849724),
Bezirksamt Hamburg-Nord,,"['government', 'public']",['POI'],POINT(9.9844811911117 53.589908152523954),
Standort Nord Einwohnerangelegenheiten,,"['government', 'Behörde für Wissenschaft, Forschung, Gleichstellung und Bezirke', 'public', 'Hamburg Service vor Ort – Standort Nord Einwohnerangelegenheiten']",['POI'],POINT(9.983437155829751 53.58947005856746),
Spielhaus Zeiseweg,,"['community_centre', 'civic']",['POI'],POINT(9.945491694077662 53.559127874494074),
Amtsgericht Hamburg-Altona,,"['courthouse', 'public']",['POI'],POINT(9.94306296405268 53.55625350172331),
Hamburg Dammtor Bahnhof,,['public'],['POI'],POINT(9.989592264735405 53.56083428484313),
Bäderland Elbgaustraße,,"['Bäderland Hamburg GmbH', 'civic', 'swimming']",['POI'],POINT(9.888350218881108 53.602444173790396),
Centro Sociale,Autonomer Nachbarschaftstreff,"['community_centre', 'public']",['POI'],POINT(9.967372358566072 53.55820928104747),
Wasserschutzpolizeikommissariat 2,,"['police', 'Polizei Hamburg', 'civic']",['POI'],POINT(9.972543584956538 53.525030432326325),
Polizeikommissariat 38,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 38']",['POI'],POINT(10.15108163558637 53.5999869009635),
Rathaus Harburg,,"['townhall', 'public']",['POI'],POINT(9.979547333512519 53.45965444476453),
Bezirksamt Eimsbüttel,,['civic'],['POI'],POINT(9.979073897657406 53.57503173525031),
Polizeikommissariat 23,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 23']",['POI'],POINT(9.966369919522215 53.58519942519028),
Feuer- und Rettungswache Süderelbe,,"['fire_station', 'Berufsfeuerwehr Hamburg', 'public']",['POI'],POINT(9.89850119529995 53.47621024982578),
Vereinshaus Gartenkolonie Billerhude,,"['community_centre', 'club_home', 'Gartenkolonie Billerhude von 1921 e.V.', 'civic']",['POI'],POINT(10.060776470069069 53.54296870034451),
"Zollamt Hamburg, Dienstort Pinkertweg",,"['government', 'Bundeszollverwaltung', 'civic', 'Hauptzollamt Hamburg, Zollamt Hamburg, Dienstort Pinkertweg']",['POI'],POINT(10.095138099168832 53.524961177677326),
Staatsanwaltschaft Hamburg,,['public'],['POI'],POINT(9.982274396002913 53.55673423413516),
Hamburgische Staatsoper,,"['theatre', 'Hamburgische Staatsoper GmbH', 'public', 'Baudenkmal']",['POI'],POINT(9.98892444516007 53.55666143940254),
Helmut Grützmacher Haus,,"['community_centre', 'club_home', 'civic']",['POI'],POINT(10.13395631243789 53.671259526854236),
Sport Werk,,"['civic', 'squash;fitness']",['POI'],POINT(9.94207339111603 53.590692298956135),
Deutsches Schauspielhaus,,"['theatre', 'civic', 'Baudenkmal']",['POI'],POINT(10.00896356603321 53.55445123709741),
Thalia Theater,,"['theatre', 'Thalia Theater GmbH', 'civic', 'Baudenkmal']",['POI'],POINT(9.99865918372676 53.55214321499081),
Freizeitzentrum Schnelsen,,"['community_centre', 'Freizeitzentrum Schnelsen e.V.', 'civic']",['POI'],POINT(9.918473479754526 53.632210423894755),
Jugentreff Hamm,,"['community_centre', 'youth_centre', 'Jugendtreff Hamm e.V.', 'civic']",['POI'],POINT(10.05803835 53.54923005),
Polizeikommissariat 33,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 33']",['POI'],POINT(10.019184917583884 53.58919106551174),
Polizeikommissariat 36,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 36']",['POI'],POINT(10.079809071501879 53.611103847863376),
Polizeikommissariat 16,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 16']",['POI'],POINT(9.961861451474485 53.558832062713556),
Polizeikommissariat 14,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 14']",['POI'],POINT(9.984858859429368 53.55463018688789),
Polizeikommissariat 42,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 42']",['POI'],POINT(10.109296094510247 53.53851699501597),
Polizeikommissariat 44,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 44']",['POI'],POINT(9.991737020919683 53.50724135762168),
Wasserschutzpolizeikommissariat 3,,"['police', 'Polizei Hamburg', 'civic']",['POI'],POINT(9.98813170621127 53.472638606315044),
steeedt,"Bis zum Sommer 2022 wird das Gebäude umgebaut und erweitert. Ab Anfang September wird das »steeedt - Haus für Kultur, Bildung und Begegnung« seinen Betrieb aufnehmen und als zentraler Treffpunkt im Stadtteil dienen. Es bündelt vielfältige Angebote. Neben","['community_centre', 'Eidelstedter Buergerhaus e. V.', 'public', 'private_non_profit']",['POI'],POINT(9.903002511148605 53.607431967737625),
Freizeitzentrum Sandbek,,"['community_centre', 'youth_centre', 'IN VIA Hamburg e.V.', 'civic']",['POI'],POINT(9.815880479364347 53.47127664282314),
Bürgerhaus Wilhelmsburg,,"['community_centre', 'village_hall', 'civic']",['POI'],POINT(9.995909203025185 53.50033548012308),
Flaks und Spielhaus Alsenpark,,"['community_centre', 'civic']",['POI'],POINT(9.950425929810057 53.56580063594511),
Spielhaus Fahrenort,Offene Kinder- und Jugendarbeit,"['community_centre', 'Bezirksamt Altona', 'civic', 'public']",['POI'],POINT(9.873113287192405 53.599958055313245),
Spielhaus Wiebelstraße,"Familientreff, Kindertreff, Offene Kinder- und Jugendarbeit, OKJA","['community_centre', 'Bezirksamt Eimsbüttel', 'civic', 'public']",['POI'],POINT(9.907701472514077 53.604646621994426),
Spielhaus Hohenhorst,offene Kinder- und Jugendarbeit,"['community_centre', 'youth_centre', 'Mehr Platz für Kinder e.V.', 'civic']",['POI'],POINT(10.142955805053562 53.588750809975465),
Spielplatzhaus Wandsbek,offene Kinder- und Jugendarbeit,"['community_centre', 'Bezirksamt Wandsbek', 'civic']",['POI'],POINT(10.06234515 53.5747408),
Spielhaus Speckenreye,,"['community_centre', 'youth_centre', 'Bezirksamt Hamburg-Mitte', 'civic', 'public']",['POI'],POINT(10.097297300000001 53.553867800000006),
Bauspielplatz und Spielhaus Damerowsweg,"offene Kinder- und Jugendarbeit, Kinderfreizeitstätte","['community_centre', 'youth_centre', 'Bezirksamt Hamburg-Nord', 'civic', 'public']",['POI'],POINT(10.051184345265199 53.5815387865805),
Spielhaus Essener Straße,"offene Kinder- und Jugendarbeit, Spielplatzpädagogik, Kinderfreizeittreff","['community_centre', 'Bezirksamt Hamburg-Nord', 'civic', 'public']",['POI'],POINT(9.993685169644655 53.67448826245943),
Spielhaus und Bauspielplatz Rotenhäuser Feld,offene Kinder- und Jugendarbeit,"['community_centre', 'Bezirksamt Hamburg-Mitte', 'civic']",['POI'],POINT(9.989813880239476 53.50837708399565),
Spielhaus Friedrich-Frank-Bogen,offene Kinder- und Jugendarbeit,"['community_centre', 'Bezirksamt Bergedorf', 'civic']",['POI'],POINT(10.178885799999998 53.49181495),
Aktivspielplatz-Haus,Offene Freizeitangebote für Kinder (Offene Kinder- und Jugendarbeit),"['social_facility', 'civic']",['POI'],POINT(9.949423480161474 53.56636049834223),
Kundenzentrum Bramfeld - Bezirksamt Wandsbek - Fachamt Einwohnerwesen,,"['government', 'public']",['POI'],POINT(10.079282163570285 53.61157130319883),
Jugendzentrum Farmsen,,"['community_centre', 'youth_centre', 'Voll in Bewegung e.V.', 'civic']",['POI'],POINT(10.12056810025884 53.608310749664845),
Polizeikommissariat 35,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 35']",['POI'],POINT(10.09252442646748 53.65122904039043),
Spielhaus Wagrierweg,Offene Kinder- und Jugendarbeit,"['community_centre', 'Bezirksamt Eimsbüttel', 'civic', 'government']",['POI'],POINT(9.940164331439156 53.6423720938999),
Jugendcafé Bahrenfeld,,"['community_centre', 'youth_centre', 'movego Jugendhilfe gemeinnützige GmbH', 'civic']",['POI'],POINT(9.908711074311771 53.560160758852554),
JUCA Lurup,,"['community_centre', 'youth_centre', 'movego Jugendhilfe', 'civic']",['POI'],POINT(9.890637508509002 53.59533199416197),
Freizeittreff Luur-up,,"['community_centre', 'Luur-up e.V.', 'civic']",['POI'],POINT(9.882152021236129 53.601139325419986),
AckerPool.Co,"Kinder- und Jugendtreff, Freizeittreff, Offene Kinder- und Jugendarbeit, OKJA. Freitag ist Mädchentag","['community_centre', 'youth_centre', 'Bezirksamt Eimsbüttel', 'civic', 'public']",['POI'],POINT(9.898646728730872 53.615228487943625),
Polizeikommissariat 26,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 26']",['POI'],POINT(9.849833128666539 53.5764387376926),
Jugendhaus Lenzsiedlung,,"['community_centre', 'youth_centre', 'Lenzsiedlung e.V.', 'civic']",['POI'],POINT(9.951047744599617 53.58498252847249),
Staatsarchiv der Freien und Hansestadt Hamburg,,"['archive', 'civic']",['POI'],POINT(10.068736085907098 53.575159748367916),
UNESCO-Institut für Lebenslanges Lernen,,['public'],['POI'],POINT(9.991151866622102 53.56835969831194),
Orang-Utan-Haus,,['civic'],['POI'],POINT(9.941668355775402 53.59695528041583),
Barmbek°Basch,,"['community_centre', 'community_hall', 'Barmbek°Basch e.V.', 'civic']",['POI'],POINT(10.043019575538889 53.576910597708554),
Ruder-Gesellschaft HANSA,,"['community_centre', 'club_home', 'Ruder-Gesellschaft HANSA e.V.', 'civic', 'rowing']",['POI'],POINT(10.007028934794306 53.57474370380681),
Norddeutscher Regatta Verein,,"['community_centre', 'club_home', 'civic', 'sail']",['POI'],POINT(10.007226954332353 53.574515629065345),
Polizeikommissariat 27,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 27']",['POI'],POINT(9.935286991171694 53.592269978662166),
Haus Marie,,['civic'],['POI'],POINT(10.118126754544997 53.612293350879625),
Hallen- und Freibad Finkenwerder,Hallenbad,"['Bäderland Hamburg', 'public', 'swimming']",['POI'],POINT(9.872068611774832 53.538723410151924),
Spielhaus Langenfort,"Offene Kinder- und Jugendarbeit, OKJA","['community_centre', 'Bezirksamt Hamburg-Nord', 'civic', 'public']",['POI'],POINT(10.049156560799796 53.60001542724482),
MSK Insel Biker,,['civic'],['POI'],POINT(9.998554396292922 53.47526854633434),
Millerntorwache,,"['civic', 'Baudenkmal']",['POI'],POINT(9.97139866547416 53.55041709838389),
Freizeittreff Eberhofstieg,,"['community_centre', 'youth_centre', 'Bezirksamt Hamburg-Nord', 'civic', 'public']",['POI'],POINT(10.012488812320978 53.65259083819952),
Schwimmhalle Bramfelder Weg,,"['civic', 'swimming']",['POI'],POINT(10.108064857092117 53.613190054976805),
Ortsamt Lokstedt,,"['government', 'public']",['POI'],POINT(9.95367858297709 53.621602825874895),
Polizeikommissariat 24,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 24']",['POI'],POINT(9.956055832759768 53.62443487136197),
Brakula,Bramfelder Kulturladen,['civic'],['POI'],POINT(10.075751799999997 53.615239450000004),
THW Ortsverband Hamburg-Wandsbek,,"['Bundesanstalt Technisches Hilfswerk', 'public']",['POI'],POINT(10.11295416536284 53.57882564809771),
Rathaus Wilhelmsburg,,"['townhall', 'public']",['POI'],POINT(9.996860406922393 53.498925727583995),
Rimberthaus (Kirchengemeinde Philippus und Rimbert),,['civic'],['POI'],POINT(10.103945669509981 53.559123015440754),
Haus 12,Fachgebäude,['public'],['POI'],POINT(10.102750710299018 53.55558049797895),
Haus 11,Fachgebäude,['public'],['POI'],POINT(10.103053297884852 53.55551751480937),
Haus 10,Fachgebäude,['public'],['POI'],POINT(10.103250098147909 53.555848915171374),
Haus 9,Fachgebäude,['public'],['POI'],POINT(10.103564700000002 53.55578300000001),
Haus 1,Fachgebäude,['public'],['POI'],POINT(10.104104000000001 53.55658255),
Haus 2,Fachgebäude,['public'],['POI'],POINT(10.104470897422978 53.55650550067293),
Haus 3,Fachgebäude,['public'],['POI'],POINT(10.10484069613716 53.556429550881425),
Vereinsheim Klgv. Gartengemeinschaft Windmühle e.V.,,"['community_centre', 'club_home', 'civic']",['POI'],POINT(10.026861342078176 53.50311962926615),
Mutzenbecher Villa,,"['community_centre', 'cultural_centre', 'Werte erleben e.V.', 'civic', 'Baudenkmal', 'private_non_profit']",['POI'],POINT(9.936244520295917 53.611609483805225),
Künstlerhaus Sootbörn,,"['arts_centre', 'civic']",['POI'],POINT(9.954492894545918 53.61562451187787),
Malhaus,,"['arts_centre', 'Kulturinitiative Jenfeld e.V.', 'civic']",['POI'],POINT(10.131293329943244 53.57785578594681),
Bücherhalle Kirchdorf,,"['library', 'Stiftung Hamburger Öffentliche Bücherhallen', 'civic', 'public']",['POI'],POINT(10.008244636015311 53.49739994073392),
Amtsgericht Hamburg-Barmbek,,"['courthouse', 'civic']",['POI'],POINT(10.029592453932654 53.581048342925826),
Jugendhaus Lemsahl,,"['community_centre', 'youth_centre', 'CVJM Oberalster', 'civic']",['POI'],POINT(10.093954227739658 53.68811933251401),
Jugendhaus Quo Vadis,,"['community_centre', 'youth_centre', 'Spielepark e.V.', 'civic']",['POI'],POINT(10.12812204116975 53.541679660664144),
Stadtteilbüro Hohenhorst,,"['Lawaetz-Stiftung', 'civic']",['POI'],POINT(10.141912225024003 53.58577800271542),
Gemeindezentrum der Christuskirche Othmarschen,,"['community_centre', 'parish_hall', 'civic']",['POI'],POINT(9.893003962156971 53.553574698440634),
Vereinshaus Gartengemeinschaft Bachstücken,,"['community_centre', 'club_home', 'Gartengemeinschaft Bachstücken e.V.', 'civic']",['POI'],POINT(10.185735522111177 53.59838775715819),
"PK 14, Außenstelle",,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 14, Polizeiaußenstelle Klingberg']",['POI'],POINT(10.000837500499744 53.5481999888409),
Bürgerhaus in Meiendorf e.V.,,"['community_centre', 'civic']",['POI'],POINT(10.163099475290911 53.62343411407124),
"Polizeikommissariat 25, Außenstelle Volkspark",Nur bei Veranstaltungen besetzt,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 25, Polizeiaußenstelle Volkspark']",['POI'],POINT(9.897621503767313 53.589016816327245),
Nationalpark-Haus Neuwerk,,"['civic', 'information']",['POI'],POINT(8.497615102393244 53.91392610234463),
Kinder- und Jugendnotdienst,,"['social_facility', 'Landesbetrieb Erziehung und Beratung', 'public']",['POI'],POINT(10.030000219538504 53.612862777113286),
Jugendzentrum Manna,,"['community_centre', 'youth_centre', 'Malteser Hamburg', 'civic']",['POI'],POINT(10.171308781446227 53.65272626590311),
Wasserschutzpolizeikommissariat 1,,"['police', 'Polizei Hamburg', 'civic']",['POI'],POINT(9.928740783853922 53.52676788865678),
Feuer- und Rettungswache Finkenwerder,,"['fire_station', 'Berufsfeuerwehr Hamburg', 'public']",['POI'],POINT(9.879435950000001 53.53457695),
Freiwillige Feuerwehr Moorfleet,,"['fire_station', 'Freiwillige Feuerwehr Hamburg', 'public']",['POI'],POINT(10.087244427731262 53.51214621939562),
Haus der Jugend Hammer Park,,"['community_centre', 'youth_centre', 'Bezirksamt Hamburg-Miitte', 'civic']",['POI'],POINT(10.060541201541879 53.55866441305823),
Landesinstitut für Lehrerbildung und Schulentwicklung,,['public'],['POI'],POINT(9.958689989028066 53.60422991688788),
Treffpunkt Elbinsel Alsterdorf Assistenz West,,"['community_centre', 'community_hall', 'civic']",['POI'],POINT(9.988903822502461 53.51574672689489),
Spielhaus Eimsbütteler Marktplatz,Offene Freizeitangebote für Kinder (Offene Kinder- und Jugendarbeit),"['community_centre', 'Bezirksamt Eimsbüttel', 'civic']",['POI'],POINT(9.948262090869136 53.57273785819344),
Polizeikommissariat 37,"Das Polizeikommissariat 37, zuständig für die Hamburger Stadtteile Wandsbek, Marienthal und Dulsberg.","['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 37']",['POI'],POINT(10.070663130537515 53.570850288472855),
Clubhaus Hamburger Polo Club,"Jenischstraße 26 (Clubhaus; Sportgelände (Polospielfeld) / 1927 / Entwurf: Amsinck, Heinrich), Ensemble Jenischstraße 26, Clubhaus und Spielfeld des Hamburger Poloclubs","['community_centre', 'club_home', 'Hamburger Polo Club e.V.', 'civic', 'Baudenkmal;Ensembleteil']",['POI'],POINT(9.85518178626151 53.56042687900614),
Jugendzentrum Rissen,,"['community_centre', 'Vereinigung Pestalozzi gGmbH', 'civic']",['POI'],POINT(9.77692225 53.580159200000004),
Viktoria-Kaserne,,"['arts_centre', 'fux e.G.', 'civic']",['POI'],POINT(9.944020782569718 53.55843732203286),
Finanzamt Hamburg-Harburg,,"['government', 'public']",['POI'],POINT(9.976335794556286 53.4609563883612),
Nachbarschaftstreff,,"['community_centre', 'community_hall', 'civic']",['POI'],POINT(9.863337550000002 53.573439900000004),
Polizeikommissariat 47,,"['police', 'Polizei Hamburg', 'civic', 'Polizeikommissariat 47']",['POI'],POINT(9.853383355866127 53.4695615584884),
Haus am See,,"['community_centre', 'civic']",['POI'],POINT(10.145730938134003 53.584046933450956),
Kinderhaus ASP Linse,,"['community_centre', 'DRK Hamburg KiJu gGmbH', 'civic']",['POI'],POINT(9.923980499999999 53.58280954999999),
AWO Seniorentreff Wilhelmsburg,,"['social_facility', 'Arbeiterwohlfahrt', 'civic']",['POI'],POINT(9.989550496970214 53.51233634323449),
Jugendclub Linse,,"['community_centre', 'youth_centre', 'Deutsches Rotes Kreuz Hamburg gemeinnützige Gesellschaft zur Förderung der Kinder- und Jugendhilfe mbH', 'civic']",['POI'],POINT(9.923845082275653 53.58349879418073),
Jugendzentrum Kiebitz,,"['community_centre', 'movego Jugendhilfe gemeinnützige GmbH', 'civic', 'business']",['POI'],POINT(9.824490529959162 53.57675605241076),
Hamburger Verein für Luftfahrt,,"['association', 'community_centre', 'club_home', 'Hamburger Verein für Luftfahrt e.V.', 'civic']",['POI'],POINT(10.152339730730844 53.513922532693044),
Hamburger Aero-Club Boberg,,"['association', 'community_centre', 'club_home', 'Hamburger Aero-Club Boberg e.V.', 'civic', 'multi']",['POI'],POINT(10.152316785472895 53.51351623854331),
Rettungswache Bahrenfeld,,"['DRK Ambulanzdienst Hamburg gGmbH;DRK Rettungsdienst Altona und Mitte gGmbH', 'civic']",['POI'],POINT(9.917086589615936 53.56727147286492),
Mütterzentrum Hohenfelde (Ifflandstr.) - freier Träger - Bezirksamt Hamburg-Nord,,,['POI'],POINT(10.023474 53.563012),
Anliegerbeiträge Hamburg,,,['POI'],POINT(9.987601 53.555317),
Finanzbehörde,,,['POI'],POINT(9.987826 53.55527),
Hamburgische Münze,,,['POI'],POINT(10.153837 53.623663),
Finanzamt Altona,,,['POI'],POINT(9.947467 53.561617),
Finanzamt Am Tierpark,,,['POI'],POINT(9.944931 53.594757),
